          0 	           0 	 -1.003160e+00 	 10111111100000000110011110001010
          0 	           1 	 -4.208011e+00 	 11000000100001101010100000000111
          0 	           2 	 -2.480065e+00 	 11000000000111101011100101100011
          0 	           3 	 -4.782431e+00 	 11000000100110010000100110101100
          0 	           4 	 -4.084448e+00 	 11000000100000101011001111001101
          0 	           5 	 -1.731310e+00 	 10111111110111011001101110001111
          0 	           6 	 -1.621799e+00 	 10111111110011111001011100011011
          0 	           7 	 -4.773796e-02 	 10111101010000111000100011100010
          1 	           0 	 -5.041826e-01 	 10111111000000010001001000011100
          1 	           1 	 -2.270760e+00 	 11000000000100010101010000100010
          1 	           2 	 1.707212e+00 	 00111111110110101000010111101011
          1 	           3 	 -2.832228e+00 	 11000000001101010100001100111011
          1 	           4 	 9.024542e-01 	 00111111011001110000011100111101
          1 	           5 	 -9.229521e-01 	 10111111011011000100011010010111
          1 	           6 	 -2.421487e+00 	 11000000000110101111100110100011
          1 	           7 	 -1.187305e+00 	 10111111100101111111100110011001
          2 	           0 	 -3.858169e+00 	 11000000011101101110110000111110
          2 	           1 	 1.090634e+00 	 00111111100010111001100111100010
          2 	           2 	 -8.654373e-01 	 10111111010111011000110101001101
          2 	           3 	 -2.798688e+00 	 11000000001100110001110110110101
          2 	           4 	 -2.206928e+00 	 11000000000011010011111001001110
          2 	           5 	 -1.003262e+00 	 10111111100000000110101011100100
          2 	           6 	 -1.804726e+00 	 10111111111001110000000101000000
          2 	           7 	 -2.795971e+00 	 11000000001100101111000100110010
          3 	           0 	 -5.100048e-01 	 10111111000000101000111110101100
          3 	           1 	 -2.084019e+00 	 11000000000001010110000010001111
          3 	           2 	 2.398816e+00 	 01000000000110011000011000110100
          3 	           3 	 -1.326384e+00 	 10111111101010011100011011110010
          3 	           4 	 -3.679224e+00 	 11000000011010110111100001100110
          3 	           5 	 -4.259190e-01 	 10111110110110100001001000001101
          3 	           6 	 1.709608e+00 	 00111111110110101101010001101100
          3 	           7 	 6.084040e-01 	 00111111000110111100000001011101
          4 	           0 	 -1.627052e-01 	 10111110001001101001110000101111
          4 	           1 	 1.749976e+00 	 00111111110111111111111100111011
          4 	           2 	 -1.569818e+00 	 10111111110010001110111111001010
          4 	           3 	 -4.227137e-01 	 10111110110110000110110111101101
          4 	           4 	 -2.459135e+00 	 11000000000111010110001001110110
          4 	           5 	 -1.856205e-01 	 10111110001111100001001101001111
          4 	           6 	 -1.314357e+00 	 10111111101010000011110011010111
          4 	           7 	 -7.614752e-01 	 10111111010000101111000000001010
          5 	           0 	 -4.281071e+00 	 11000000100010001111111010001001
          5 	           1 	 -2.802443e+00 	 11000000001100110101101100111100
          5 	           2 	 -1.555430e+00 	 10111111110001110001100001010100
          5 	           3 	 6.310807e-01 	 00111111001000011000111010000001
          5 	           4 	 4.889855e-01 	 00111110111110100101110001010000
          5 	           5 	 -1.431929e+00 	 10111111101101110100100101110111
          5 	           6 	 -7.352815e-01 	 10111111001111000011101101101001
          5 	           7 	 -1.902946e+00 	 10111111111100111001001110111010
          6 	           0 	 -2.972212e+00 	 11000000001111100011100010110111
          6 	           1 	 -1.312740e+00 	 10111111101010000000011111100000
          6 	           2 	 -4.135724e+00 	 11000000100001000101011111011010
          6 	           3 	 -3.953789e+00 	 11000000011111010000101011100001
          6 	           4 	 -1.550561e+00 	 10111111110001100111100011001011
          6 	           5 	 -8.154285e-01 	 10111111010100001011111111101101
          6 	           6 	 1.517784e+00 	 00111111110000100100011011000011
          6 	           7 	 -2.794221e+00 	 11000000001100101101010010000011
          7 	           0 	 -3.574696e-02 	 10111101000100100110101101100110
          7 	           1 	 -7.190622e-01 	 10111111001110000001010001110110
          7 	           2 	 1.621133e+00 	 00111111110011111000000101001011
          7 	           3 	 -3.550739e+00 	 11000000011000110011111101010000
          7 	           4 	 -2.122932e+00 	 11000000000001111101111000011111
          7 	           5 	 -1.932576e+00 	 10111111111101110101111010101001
          7 	           6 	 2.216915e+00 	 01000000000011011110000111110001
          7 	           7 	 -3.916413e+00 	 11000000011110101010011010000010
          8 	           0 	 -4.753117e+00 	 11000000100110000001100110001001
          8 	           1 	 -4.078159e-01 	 10111110110100001100110100111110
          8 	           2 	 -1.332305e+00 	 10111111101010101000100011111000
          8 	           3 	 -2.442219e+00 	 11000000000111000100110101001111
          8 	           4 	 -1.732180e-01 	 10111110001100010110000000001101
          8 	           5 	 1.378376e+00 	 00111111101100000110111010100000
          8 	           6 	 -2.174263e+00 	 11000000000010110010011100100001
          8 	           7 	 -2.590945e+00 	 11000000001001011101001000001011
          9 	           0 	 1.086123e+00 	 00111111100010110000011000010011
          9 	           1 	 1.146996e+00 	 00111111100100101101000011000011
          9 	           2 	 -2.276412e+00 	 11000000000100011011000010111011
          9 	           3 	 1.564378e+00 	 00111111110010000011110110001101
          9 	           4 	 2.343482e+00 	 01000000000101011111101110011010
          9 	           5 	 -2.278429e+00 	 11000000000100011101000111001001
          9 	           6 	 -3.732575e+00 	 11000000011011101110001010000010
          9 	           7 	 -1.123219e+00 	 10111111100011111100010110100101
         10 	           0 	 1.997323e+00 	 00111111111111111010100001001011
         10 	           1 	 -1.322023e+00 	 10111111101010010011100000010001
         10 	           2 	 8.843006e-01 	 00111111011000100110000110000110
         10 	           3 	 1.875655e+00 	 00111111111100000001010101111000
         10 	           4 	 -8.468912e-01 	 10111111010110001100110111011100
         10 	           5 	 -3.853628e+00 	 11000000011101101010000111010110
         10 	           6 	 -1.891611e+00 	 10111111111100100010000001001111
         10 	           7 	 -2.080967e+00 	 11000000000001010010111010001111
         11 	           0 	 -1.424341e+00 	 10111111101101100101000011001101
         11 	           1 	 2.298907e+00 	 01000000000100110010000101001100
         11 	           2 	 -2.912567e+00 	 11000000001110100110011101111110
         11 	           3 	 -1.054454e+00 	 10111111100001101111100001011001
         11 	           4 	 -7.166537e-01 	 10111111001101110111011010011110
         11 	           5 	 -2.652859e+00 	 11000000001010011100100001110010
         11 	           6 	 1.462394e+00 	 00111111101110110010111110111010
         11 	           7 	 -2.966128e+00 	 11000000001111011101010100001010
         12 	           0 	 -2.462860e+00 	 11000000000111011001111101111111
         12 	           1 	 -2.883480e+00 	 11000000001110001000101011110000
         12 	           2 	 6.736995e-01 	 00111111001011000111011110010001
         12 	           3 	 -2.547256e-01 	 10111110100000100110101101100101
         12 	           4 	 -1.468595e+00 	 10111111101110111111101011101111
         12 	           5 	 2.210374e+00 	 01000000000011010111011011000011
         12 	           6 	 -3.987814e+00 	 11000000011111110011100001011000
         12 	           7 	 -2.584056e+00 	 11000000001001010110000100101110
         13 	           0 	 -1.182558e+00 	 10111111100101110101111000001101
         13 	           1 	 -1.251305e+00 	 10111111101000000010101011000101
         13 	           2 	 -3.418035e+00 	 11000000010110101100000100010100
         13 	           3 	 -6.267808e-01 	 10111111001000000111010010110101
         13 	           4 	 -4.209044e+00 	 11000000100001101011000001111110
         13 	           5 	 2.290362e-01 	 00111110011010101000100001111010
         13 	           6 	 -7.134478e-01 	 10111111001101101010010010000011
         13 	           7 	 -2.227671e+00 	 11000000000011101001001000101010
         14 	           0 	 -2.275831e+00 	 11000000000100011010011100110110
         14 	           1 	 -2.549571e+00 	 11000000001000110010110000101100
         14 	           2 	 -2.396379e+00 	 11000000000110010101111001001000
         14 	           3 	 2.088229e+00 	 01000000000001011010010110001101
         14 	           4 	 -1.775877e+00 	 10111111111000110100111111110001
         14 	           5 	 -2.661489e+00 	 11000000001010100101010111010100
         14 	           6 	 -2.385838e-01 	 10111110011101000100111101001111
         14 	           7 	 1.155533e+00 	 00111111100100111110100010000011
         15 	           0 	 -1.034601e+00 	 10111111100001000110110111001101
         15 	           1 	 -1.186717e+00 	 10111111100101111110011001011100
         15 	           2 	 -2.079215e+00 	 11000000000001010001000111011010
         15 	           3 	 -3.287645e+00 	 11000000010100100110100011001001
         15 	           4 	 -1.537140e+00 	 10111111110001001100000011111110
         15 	           5 	 6.130000e-01 	 00111111000111001110110110010001
         15 	           6 	 -4.505547e+00 	 11000000100100000010110101110001
         15 	           7 	 -1.730170e+00 	 10111111110111010111011000110011
         16 	           0 	 -2.149008e+00 	 11000000000010011000100101011011
         16 	           1 	 -4.659041e+00 	 11000000100101010001011011011110
         16 	           2 	 -3.791815e+00 	 11000000011100101010110100011010
         16 	           3 	 -2.697243e+00 	 11000000001011001001111110100000
         16 	           4 	 -2.506381e+00 	 11000000001000000110100010001010
         16 	           5 	 2.404621e+00 	 01000000000110011110010101001110
         16 	           6 	 -3.745495e+00 	 11000000011011111011011000110000
         16 	           7 	 -2.239019e+00 	 11000000000011110100110000011000
         17 	           0 	 -2.648906e+00 	 11000000001010011000011110101101
         17 	           1 	 2.449929e+00 	 01000000000111001100101110100010
         17 	           2 	 -1.270210e-01 	 10111110000000100001000111001001
         17 	           3 	 2.353724e+00 	 01000000000101101010001101101001
         17 	           4 	 3.765104e-01 	 00111110110000001100010111111000
         17 	           5 	 8.296723e-01 	 00111111010101000110010101101000
         17 	           6 	 1.456184e-02 	 00111100011011101001010011001101
         17 	           7 	 -2.526438e+00 	 11000000001000011011000100100111
         18 	           0 	 -2.012951e+00 	 11000000000000001101010000110010
         18 	           1 	 -4.359438e+00 	 11000000100010111000000010000101
         18 	           2 	 -3.513369e+00 	 11000000011000001101101100001010
         18 	           3 	 -1.607317e+00 	 10111111110011011011110010010010
         18 	           4 	 -3.582641e+00 	 11000000011001010100100111111110
         18 	           5 	 -2.524710e+00 	 11000000001000011001010011011001
         18 	           6 	 -2.852631e+00 	 11000000001101101001000110000100
         18 	           7 	 -2.622331e+00 	 11000000001001111101010001000011
         19 	           0 	 -9.878267e-02 	 10111101110010100100111010010010
         19 	           1 	 1.468717e+00 	 00111111101110111111111011101101
         19 	           2 	 -4.279067e+00 	 11000000100010001110111000011111
         19 	           3 	 -4.386687e+00 	 11000000100011000101111110111101
         19 	           4 	 -1.300654e+00 	 10111111101001100111101111010001
         19 	           5 	 -2.329264e+00 	 11000000000101010001001010101010
         19 	           6 	 9.284173e-01 	 00111111011011011010110011000001
         19 	           7 	 -4.957571e+00 	 11000000100111101010010001101100
